City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
576,Sinop,41.7711,34.8709,49.57,77,46,6.22,TR,scattered clouds,2021-06-06 03:18:44
577,Bilma,18.6853,12.9164,90.77,17,100,8.66,NE,overcast clouds,2021-06-06 03:14:13
578,Port-Cartier,50.0334,-66.8654,52.02,77,8,5.93,CA,clear sky,2021-06-06 03:18:45
579,Ust-Uda,54.1742,103.0304,46.71,87,100,17.87,RU,moderate rain,2021-06-06 03:18:45
580,Moron,-34.6534,-58.6198,53.35,62,0,1.99,AR,clear sky,2021-06-06 03:18:45
581,Kharsawan,22.8,85.8333,90.79,40,58,8.52,IN,broken clouds,2021-06-06 03:18:45
582,Metkovic,43.0542,17.6483,57.67,82,3,3.22,HR,clear sky,2021-06-06 03:18:46
583,Maryville,35.7565,-83.9705,77.2,79,75,0.0,US,light rain,2021-06-06 03:15:09
584,Stonewall,50.1344,-97.3268,78.57,83,67,18.12,CA,broken clouds,2021-06-06 03:18:46
585,Shelburne,44.0787,-80.2041,72.27,52,81,13.73,CA,broken clouds,2021-06-06 03:14:06
586,Pasni,25.2631,63.471,84.02,73,93,7.14,PK,overcast clouds,2021-06-06 03:14:12
587,Tevaitoa,-16.7833,-151.5,80.87,74,14,10.65,PF,few clouds,2021-06-06 03:18:46
588,Whitefish,48.4111,-114.3376,58.75,45,90,9.37,US,overcast clouds,2021-06-06 03:16:12
589,Los Llanos De Aridane,28.6585,-17.9182,62.35,80,40,13.89,ES,scattered clouds,2021-06-06 03:11:25
590,Karratha,-20.7377,116.8463,79.02,49,58,17.27,AU,broken clouds,2021-06-06 03:14:13
591,Smidovich,48.6,133.8167,62.35,65,100,6.87,RU,overcast clouds,2021-06-06 03:18:47
592,Ishigaki,24.3448,124.1572,80.73,89,75,18.41,JP,broken clouds,2021-06-06 03:18:47
593,Chifeng,42.2683,118.9636,75.15,27,1,2.93,CN,clear sky,2021-06-06 03:18:47
594,Kovdor,67.5662,30.4758,48.76,58,13,4.74,RU,few clouds,2021-06-06 03:18:47
595,Anadyr,64.75,177.4833,48.7,71,0,15.48,RU,clear sky,2021-06-06 03:13:55
596,Namanga,-2.5433,36.7905,58.84,93,48,7.58,KE,scattered clouds,2021-06-06 03:18:48
597,Lagos De Moreno,21.35,-101.9167,67.19,29,83,1.25,MX,broken clouds,2021-06-06 03:18:48
598,Billings,45.7833,-108.5007,73.92,50,75,19.57,US,broken clouds,2021-06-06 03:14:08
599,Ospina,1.0595,-77.5655,48.78,96,80,4.27,CO,light rain,2021-06-06 03:18:48
600,Haines Junction,60.7522,-137.5108,55.9,54,97,4.43,CA,light rain,2021-06-06 03:16:24
601,Mitsamiouli,-11.3847,43.2844,78.69,70,52,19.28,KM,broken clouds,2021-06-06 03:18:49
602,Husavik,66.0449,-17.3389,46.31,78,77,4.81,IS,broken clouds,2021-06-06 03:18:49
603,Lodja,-3.4833,23.4333,69.24,86,86,1.9,CD,overcast clouds,2021-06-06 03:18:49
604,Peterhead,57.5058,-1.7981,54.0,93,6,8.12,GB,clear sky,2021-06-06 03:18:49
605,Anzio,41.4853,12.6179,69.31,83,100,8.1,IT,overcast clouds,2021-06-06 03:18:49
606,Gritsovskiy,54.1376,38.1604,52.66,96,49,9.24,RU,scattered clouds,2021-06-06 03:18:50
607,Sakaraha,-22.9,44.5333,57.52,80,63,10.07,MG,broken clouds,2021-06-06 03:18:50
608,Plettenberg Bay,-34.0527,23.3716,58.84,28,0,7.43,ZA,clear sky,2021-06-06 03:14:05
609,Karaton,-6.3424,106.1045,84.36,66,17,3.18,ID,few clouds,2021-06-06 03:18:50
610,Saint-Ambroise,48.5501,-71.3324,59.9,90,45,4.12,CA,scattered clouds,2021-06-06 03:18:50
611,Gamba,-2.65,10.0,75.2,92,100,3.31,GA,overcast clouds,2021-06-06 03:18:51
612,Puerto Madero,14.7208,-92.4215,80.8,100,40,0.0,MX,scattered clouds,2021-06-06 03:18:51
613,Victoriaville,46.0501,-71.9658,70.25,98,100,6.15,CA,overcast clouds,2021-06-06 03:18:51
614,Rio Gallegos,-51.6226,-69.2181,33.85,75,90,6.91,AR,light rain,2021-06-06 03:13:29
615,Tabou,4.423,-7.3528,77.4,90,78,4.54,CI,light rain,2021-06-06 03:18:52
616,Nioro,13.35,-15.75,79.07,70,6,10.2,GM,clear sky,2021-06-06 03:18:52
617,Codrington,-38.2667,141.9667,60.39,79,100,16.17,AU,overcast clouds,2021-06-06 03:14:53
618,Kurmanayevka,52.5093,52.0675,59.86,56,77,7.92,RU,broken clouds,2021-06-06 03:18:52
619,Cockburn Town,21.4612,-71.1419,80.04,83,0,22.88,TC,clear sky,2021-06-06 03:14:41
620,Dandong,40.1292,124.3947,75.13,52,21,7.45,CN,few clouds,2021-06-06 03:18:52
621,Kharp,66.8014,65.8081,41.13,55,74,13.24,RU,broken clouds,2021-06-06 03:18:53
622,Mocuba,-16.8392,36.9856,58.08,99,32,4.36,MZ,scattered clouds,2021-06-06 03:15:47
623,Sterling,39.0062,-77.4286,78.6,74,20,4.61,US,few clouds,2021-06-06 03:18:13
624,Udachnyy,66.4167,112.4,50.27,37,84,16.35,RU,broken clouds,2021-06-06 03:18:23
625,Laguna,38.421,-121.4238,89.42,37,1,4.0,US,clear sky,2021-06-06 03:14:44
626,Port Blair,11.6667,92.75,85.44,73,100,12.73,IN,overcast clouds,2021-06-06 03:14:00
627,Cheyenne,41.14,-104.8203,71.92,28,75,21.85,US,broken clouds,2021-06-06 03:18:53
628,Ahuimanu,21.4447,-157.8378,83.91,66,75,16.11,US,broken clouds,2021-06-06 03:18:53
629,Umm Lajj,25.0213,37.2685,79.68,64,2,8.9,SA,clear sky,2021-06-06 03:18:53
630,Grindavik,63.8424,-22.4338,48.56,87,75,18.68,IS,broken clouds,2021-06-06 03:18:54
631,Poperinge,50.8549,2.6875,53.08,93,0,3.44,BE,clear sky,2021-06-06 03:18:54
632,Mardan,34.2019,72.0525,86.54,40,54,7.43,PK,broken clouds,2021-06-06 03:18:54
633,Barinitas,8.7622,-70.4111,74.68,97,100,2.59,VE,overcast clouds,2021-06-06 03:18:54
634,Vryheid,-27.7695,30.7917,44.04,88,55,3.09,ZA,broken clouds,2021-06-06 03:18:55
635,Lander,42.833,-108.7307,76.06,30,1,10.36,US,clear sky,2021-06-06 03:18:55
636,Dafeng,23.4517,108.5881,86.14,50,6,1.97,CN,clear sky,2021-06-06 03:18:55
637,Kirensk,57.7853,108.1119,48.04,95,100,4.85,RU,moderate rain,2021-06-06 03:18:55
638,Taoudenni,22.6783,-3.9836,96.6,17,88,19.55,ML,overcast clouds,2021-06-06 03:15:53
639,Tahe,52.3333,124.7333,76.19,21,0,3.38,CN,clear sky,2021-06-06 03:18:56
640,Bubaque,11.2833,-15.8333,79.32,85,100,15.41,GW,overcast clouds,2021-06-06 03:13:55
641,Kupang,-10.1667,123.5833,86.58,58,40,17.27,ID,scattered clouds,2021-06-06 03:16:27
642,Avare,-23.0986,-48.9258,61.56,56,51,4.52,BR,broken clouds,2021-06-06 03:18:56
643,Minab,27.1467,57.0801,89.1,79,27,5.23,IR,scattered clouds,2021-06-06 03:14:15
644,Exeter,50.7236,-3.5275,59.85,92,100,3.62,GB,overcast clouds,2021-06-06 03:18:56
645,Ust-Maya,60.4167,134.5333,78.64,36,87,5.1,RU,overcast clouds,2021-06-06 03:18:57
646,Ayan,56.45,138.1667,41.47,84,94,5.14,RU,overcast clouds,2021-06-06 03:16:31
647,Severnoye,56.3491,78.3619,64.15,64,26,11.39,RU,scattered clouds,2021-06-06 03:18:57
648,Uruzgan,32.8333,66.0,80.46,10,0,3.67,AF,clear sky,2021-06-06 03:16:30
649,Kalabo,-14.97,22.6814,48.99,82,89,6.06,ZM,overcast clouds,2021-06-06 03:18:57
650,Roura,4.7263,-52.3274,75.96,100,40,2.06,GF,scattered clouds,2021-06-06 03:18:57
651,Walvis Bay,-22.9575,14.5053,76.08,21,0,27.96,NA,clear sky,2021-06-06 03:18:58
652,Nisia Floresta,-6.0911,-35.2086,75.58,94,76,7.36,BR,broken clouds,2021-06-06 03:18:58
653,Leirvik,59.7798,5.5005,58.62,93,100,2.66,NO,overcast clouds,2021-06-06 03:18:58
654,El Alto,-4.2714,-81.2147,65.01,86,100,13.51,PE,overcast clouds,2021-06-06 03:18:58
655,Nizhneangarsk,55.7833,109.55,48.4,65,96,10.27,RU,overcast clouds,2021-06-06 03:18:58
656,Mporokoso,-9.3727,30.125,58.62,78,94,10.31,ZM,overcast clouds,2021-06-06 03:18:59
657,Awjilah,29.1081,21.2869,69.58,41,0,8.77,LY,clear sky,2021-06-06 03:18:59
658,Masterton,-40.9597,175.6575,62.94,66,99,4.07,NZ,overcast clouds,2021-06-06 03:18:59
659,San Policarpo,12.1791,125.5072,83.64,76,74,4.56,PH,broken clouds,2021-06-06 03:18:59
660,Elk City,35.412,-99.4043,69.78,83,1,0.0,US,clear sky,2021-06-06 03:19:00
661,Pinan,58.68,11.6463,52.5,69,100,2.68,SE,overcast clouds,2021-06-06 03:19:00
662,Aguimes,27.9054,-15.4461,63.23,68,75,20.71,ES,broken clouds,2021-06-06 03:19:00
663,West Point,33.6076,-88.6503,75.27,89,90,4.97,US,overcast clouds,2021-06-06 03:19:00
664,Ndele,8.4109,20.6473,69.84,87,100,2.62,CF,overcast clouds,2021-06-06 03:19:01
665,Kysyl-Syr,63.8986,122.7617,60.08,34,89,5.01,RU,overcast clouds,2021-06-06 03:19:01
666,Waingapu,-9.6567,120.2641,83.77,68,34,11.48,ID,scattered clouds,2021-06-06 03:18:59
667,Vaijapur,19.9167,74.7333,79.45,74,100,5.19,IN,overcast clouds,2021-06-06 03:19:01
668,Aswan,24.0934,32.907,76.23,30,5,13.27,EG,clear sky,2021-06-06 03:19:01
669,Paraiso,9.8383,-83.8656,67.42,96,74,2.68,CR,broken clouds,2021-06-06 03:19:02
670,Xichang,27.8964,102.2634,64.47,92,100,1.1,CN,overcast clouds,2021-06-06 03:19:02
671,Yara,20.2753,-76.9533,74.62,91,17,2.75,CU,few clouds,2021-06-06 03:19:02
672,Berdigestyakh,62.0989,126.6992,51.96,58,100,6.2,RU,overcast clouds,2021-06-06 03:19:02
673,Muzaffarabad,34.37,73.4711,80.8,63,33,1.97,PK,scattered clouds,2021-06-06 03:19:03
674,Caloundra,-26.8,153.1333,72.12,52,0,6.8,AU,clear sky,2021-06-06 03:19:03
675,Dawei,14.0833,98.2,78.26,91,100,3.49,MM,overcast clouds,2021-06-06 03:19:03
676,Praia Da Vitoria,38.7333,-27.0667,61.75,90,98,3.94,PT,overcast clouds,2021-06-06 03:13:50
677,Conceicao Do Araguaia,-8.2578,-49.2647,80.73,74,0,0.85,BR,clear sky,2021-06-06 03:19:03
678,Raudeberg,61.9875,5.1352,58.19,92,100,4.16,NO,overcast clouds,2021-06-06 03:13:50
679,Port-Gentil,-0.7193,8.7815,78.6,85,95,9.51,GA,light rain,2021-06-06 03:19:04
680,Basoko,1.2391,23.616,70.65,97,100,4.47,CD,light rain,2021-06-06 03:19:04
681,Pangai,-19.8,-174.35,78.91,50,20,6.91,TO,few clouds,2021-06-06 03:19:04
682,Mastic Beach,40.7668,-72.8521,81.39,80,1,8.01,US,clear sky,2021-06-06 03:19:04
683,Half Moon Bay,37.4636,-122.4286,73.81,72,1,4.61,US,haze,2021-06-06 03:15:55
684,Vorontsovka,50.6132,40.3549,54.41,98,99,6.04,RU,overcast clouds,2021-06-06 03:19:05
685,Novoagansk,61.9449,76.6625,52.81,50,98,10.98,RU,overcast clouds,2021-06-06 03:19:05
686,Arvika,59.6553,12.5852,57.81,64,100,2.28,SE,overcast clouds,2021-06-06 03:19:05
687,Sabla,12.7525,4.7077,84.78,49,99,10.83,NG,overcast clouds,2021-06-06 03:19:05
